Unique Key,Created Date,Closed Date,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Address Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Borough,Latitude,Longitude,Location,area_name,year,geo_id,pop_25_plus,pop_25_less_9th,pop_25_hs_grad,pop_25_bach_plus,pop_25_34_bach_plus,pop_45_64_bach_plus
35492051,02/14/2017 12:12:25 PM,,Rooster,Residence,10456.0,1309 FULTON AVENUE,FULTON AVENUE,ADDRESS,Assigned,03/16/2017 12:12:25 PM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",02/14/2017 03:35:31 PM,BRONX,1011085.0,242723.0,BRONX,40.832853184929526,-73.90302759534316,"(40.832853184929526, -73.90302759534316)",The Bronx,2017,0500000US36005,927374,134691,256066,63879,184809,38416
35506035,02/16/2017 02:22:11 PM,,Rooster,Residence,11208.0,179 RICHMOND STREET,RICHMOND STREET,ADDRESS,Assigned,03/18/2017 02:22:11 PM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",02/16/2017 04:24:34 PM,BROOKLYN,1018420.0,188197.0,BROOKLYN,40.68316810384715,-73.87679859931474,"(40.68316810384715, -73.87679859931474)",Kings,2017,0500000US36047,1789355,172862,460338,249155,364039,148578
35535190,02/20/2017 03:44:20 PM,,Rooster,Residence,11355.0,143-15 BEECH AVENUE,BEECH AVENUE,ADDRESS,Assigned,03/22/2017 03:44:20 PM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",02/21/2017 04:48:12 PM,QUEENS,1033989.0,214867.0,QUEENS,40.756296879253256,-73.82046695238455,"(40.756296879253256, -73.82046695238455)",Queens,2017,0500000US36081,1665576,174550,461228,187932,328686,115883
35540554,02/21/2017 03:46:09 PM,,Rooster,Residence,11375.0,102-37 63 AVENUE,63 AVENUE,ADDRESS,Assigned,03/23/2017 03:46:09 PM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",02/21/2017 04:48:15 PM,QUEENS,1024500.0,206641.0,QUEENS,40.73376688804202,-73.85476667987368,"(40.73376688804202, -73.85476667987368)",Queens,2017,0500000US36081,1665576,174550,461228,187932,328686,115883
35550585,02/22/2017 09:36:21 AM,,Farm Animal,Residence,11230.0,854 EAST 15 STREET,EAST 15 STREET,ADDRESS,Assigned,03/24/2017 09:36:21 AM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",02/22/2017 04:07:50 PM,BROOKLYN,994792.0,168246.0,BROOKLYN,40.62846666117066,-73.96202153178433,"(40.62846666117066, -73.96202153178433)",Kings,2017,0500000US36047,1789355,172862,460338,249155,364039,148578
35552416,02/22/2017 01:31:52 PM,,Rooster,Residence,10454.0,460 EAST 145 STREET,EAST 145 STREET,ADDRESS,Assigned,03/24/2017 01:31:52 PM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",02/22/2017 04:07:51 PM,BRONX,1007042.0,235376.0,BRONX,40.81269911868557,-73.9176625443715,"(40.81269911868557, -73.9176625443715)",The Bronx,2017,0500000US36005,927374,134691,256066,63879,184809,38416
35566169,02/24/2017 02:04:05 PM,,Rooster,Residence,10473.0,1330 HARDING PARK,HARDING PARK,ADDRESS,Assigned,03/26/2017 02:04:05 PM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",02/27/2017 03:46:22 PM,BRONX,1023651.0,233975.0,BRONX,40.80879530538464,-73.85766985089694,"(40.80879530538464, -73.85766985089694)",The Bronx,2017,0500000US36005,927374,134691,256066,63879,184809,38416
35570341,02/25/2017 01:15:11 PM,,Snake,Residence,11691.0,22-51 NEW HAVEN AVENUE,NEW HAVEN AVENUE,ADDRESS,Assigned,03/27/2017 01:15:11 PM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",02/27/2017 03:46:24 PM,QUEENS,1051805.0,158384.0,QUEENS,40.60114630351127,-73.75672654059552,"(40.60114630351127, -73.75672654059552)",Queens,2017,0500000US36081,1665576,174550,461228,187932,328686,115883
35574495,02/25/2017 02:17:40 PM,,Rooster,Residence,11355.0,143-15 BEECH AVENUE,BEECH AVENUE,ADDRESS,Open,03/27/2017 02:17:40 PM,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,QUEENS,1033989.0,214867.0,QUEENS,40.756296879253256,-73.82046695238455,"(40.756296879253256, -73.82046695238455)",Queens,2017,0500000US36081,1665576,174550,461228,187932,328686,115883
35592991,02/28/2017 02:13:31 PM,,Other,Residence,10009.0,298 EAST 3 STREET,EAST 3 STREET,ADDRESS,Open,03/30/2017 02:13:31 PM,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,MANHATTAN,989835.0,202084.0,MANHATTAN,40.72134885375417,-73.97985151322482,"(40.72134885375417, -73.97985151322482)",New York,2017,0500000US36061,1259137,88010,156607,366162,238802,157052
35603087,03/01/2017 03:21:38 PM,,Snake,Residence,10034.0,449 WEST 205 STREET,WEST 205 STREET,ADDRESS,Assigned,03/31/2017 03:21:38 PM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",03/01/2017 03:55:18 PM,MANHATTAN,1006675.0,253623.0,MANHATTAN,40.86278275665336,-73.91892734443284,"(40.86278275665336, -73.91892734443284)",New York,2017,0500000US36061,1259137,88010,156607,366162,238802,157052
35607495,03/02/2017 11:22:09 AM,,Rooster,Residence,11235.0,3036 BRIGHTON 4 STREET,BRIGHTON 4 STREET,ADDRESS,Assigned,04/01/2017 11:22:09 AM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",03/02/2017 03:37:45 PM,BROOKLYN,994339.0,149957.0,BROOKLYN,40.578267612020625,-73.96368082140457,"(40.578267612020625, -73.96368082140457)",Kings,2017,0500000US36047,1789355,172862,460338,249155,364039,148578
35611177,03/02/2017 09:47:00 AM,,Other,Residence,11225.0,290 LINCOLN ROAD,LINCOLN ROAD,ADDRESS,Assigned,04/01/2017 09:47:00 AM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",03/02/2017 03:37:47 PM,BROOKLYN,997331.0,180256.0,BROOKLYN,40.661428131884435,-73.95285127767902,"(40.661428131884435, -73.95285127767902)",Kings,2017,0500000US36047,1789355,172862,460338,249155,364039,148578
35616025,03/03/2017 04:36:55 PM,,Other,Residence,11233.0,212 RALPH AVENUE,RALPH AVENUE,ADDRESS,Assigned,04/02/2017 04:36:55 PM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",03/06/2017 04:28:35 PM,BROOKLYN,1005707.0,187910.0,BROOKLYN,40.68242030207727,-73.92263674912476,"(40.68242030207727, -73.92263674912476)",Kings,2017,0500000US36047,1789355,172862,460338,249155,364039,148578
35661733,03/09/2017 04:44:44 PM,,Rooster,Residence,10456.0,1325 FRANKLIN AVENUE,FRANKLIN AVENUE,ADDRESS,Assigned,04/08/2017 04:44:44 PM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",03/15/2017 04:04:18 PM,BRONX,1011532.0,242557.0,BRONX,40.83239619347084,-73.90141296848977,"(40.83239619347084, -73.90141296848977)",The Bronx,2017,0500000US36005,927374,134691,256066,63879,184809,38416
35664641,03/09/2017 10:40:14 AM,,Rooster,Residence,11357.0,22-18 RYAN STREET,RYAN STREET,ADDRESS,Assigned,04/08/2017 10:40:14 AM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",03/09/2017 03:50:20 PM,QUEENS,1033997.0,223154.0,QUEENS,40.7790424515699,-73.82037674032738,"(40.7790424515699, -73.82037674032738)",Queens,2017,0500000US36081,1665576,174550,461228,187932,328686,115883
35666939,03/09/2017 01:48:10 PM,,Rooster,Residence,10457.0,2030 VALENTINE AVENUE,VALENTINE AVENUE,ADDRESS,Assigned,04/08/2017 01:48:10 PM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",03/09/2017 03:50:20 PM,BRONX,1011822.0,249482.0,BRONX,40.8514023831505,-73.9003365455301,"(40.8514023831505, -73.9003365455301)",The Bronx,2017,0500000US36005,927374,134691,256066,63879,184809,38416
35670756,03/10/2017 12:58:46 PM,,Farm Animal,Residence,11228.0,1457 80 STREET,80 STREET,ADDRESS,Assigned,04/09/2017 12:58:46 PM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",03/15/2017 04:05:24 PM,BROOKLYN,982335.0,163472.0,BROOKLYN,40.61536909329196,-74.00689759954004,"(40.61536909329196, -74.00689759954004)",Kings,2017,0500000US36047,1789355,172862,460338,249155,364039,148578
35776928,03/23/2017 03:50:37 PM,,Other,Residence,10314.0,4435 VICTORY BOULEVARD,VICTORY BOULEVARD,ADDRESS,Assigned,04/22/2017 03:50:37 PM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",03/24/2017 03:46:57 PM,STATEN ISLAND,928470.0,152915.0,STATEN ISLAND,40.58621697289285,-74.20082531941611,"(40.58621697289285, -74.20082531941611)",Staten Island,2017,0500000US36085,328506,15504,103011,42865,61082,23966
35789002,03/25/2017 01:48:38 PM,,Farm Animal,Residence,11215.0,171 14 STREET,14 STREET,ADDRESS,Assigned,04/24/2017 01:48:38 PM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",03/28/2017 04:25:51 PM,BROOKLYN,986479.0,182537.0,BROOKLYN,40.66769835323737,-73.99196511148789,"(40.66769835323737, -73.99196511148789)",Kings,2017,0500000US36047,1789355,172862,460338,249155,364039,148578
35790452,03/25/2017 02:41:17 PM,,Rooster,Residence,10468.0,2361 MORRIS AVENUE,MORRIS AVENUE,ADDRESS,Assigned,04/24/2017 02:41:17 PM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",03/28/2017 04:25:51 PM,BRONX,1011667.0,252553.0,BRONX,40.85983183851204,-73.9008842573388,"(40.85983183851204, -73.9008842573388)",The Bronx,2017,0500000US36005,927374,134691,256066,63879,184809,38416
35801507,03/27/2017 06:50:13 PM,,Other,Residence,10467.0,3322 DECATUR AVENUE,DECATUR AVENUE,ADDRESS,Assigned,04/26/2017 06:50:13 PM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",03/28/2017 04:25:52 PM,BRONX,1019313.0,258813.0,BRONX,40.87698655588999,-73.87321032891688,"(40.87698655588999, -73.87321032891688)",The Bronx,2017,0500000US36005,927374,134691,256066,63879,184809,38416
